IDborrower,IDlender,getID,IsExpired,GetLinkedAgentID,getType,Initial Borrower,Initial Lender,Linked Borrower (IB Market),Linked Lender (IB Market),IB Deposit Rate Linked Agent,IB Loan Rate Linked Agent
7,0,13701,1,0,1,7,,,,,
3,0,13630,1,0,1,3,,,,,
3,0,13630,1,0,1,3,,,,,
4,0,13705,0,0,1,4,,,,,
4,0,13706,0,0,1,4,,,,,
0,9,13273,1,0,2,,9,,,,
0,9,13273,1,0,2,,9,,,,
0,5,13707,0,0,2,,5,,,,
0,0,13365,1,0,21,,,,,,
0,0,13365,1,0,21,,,,,,
0,0,13364,1,0,2,,0,,,,
0,0,13364,1,0,2,,0,,,,
6,0,13708,0,0,1,6,,,,,
5,0,13709,0,0,1,5,,,,,
2,0,13388,1,0,1,2,,,,,
2,0,13388,1,0,1,2,,,,,
1,0,13710,0,0,1,1,,,,,
0,3,13711,0,0,2,,3,,,,
0,7,13712,0,0,2,,7,,,,
7,0,13637,1,0,1,7,,,,,
7,0,13637,1,0,1,7,,,,,
0,7,13371,1,0,21,,,,,,
0,7,13371,1,0,21,,,,,,
0,7,13370,1,0,2,,7,,,,
0,7,13370,1,0,2,,7,,,,
6,0,13524,1,0,1,6,,,,,
6,0,13524,1,0,1,6,,,,,
0,9,13554,1,0,2,,9,,,,
0,9,13554,1,0,2,,9,,,,
7,0,13713,0,0,1,7,,,,,
0,6,13350,1,0,2,,6,,,,
0,6,13350,1,0,2,,6,,,,
0,7,13346,1,0,21,,,,,,
0,7,13346,1,0,21,,,,,,
0,7,13345,1,0,2,,7,,,,
0,7,13345,1,0,2,,7,,,,
7,0,13714,0,0,1,7,,,,,
3,0,13021,1,0,1,3,,,,,
3,0,13021,1,0,1,3,,,,,
0,4,13662,1,0,2,,4,,,,
0,4,13662,1,0,2,,4,,,,
0,5,13393,1,0,2,,5,,,,
0,5,13393,1,0,2,,5,,,,
0,7,13019,1,0,21,,,,,,
0,7,13019,1,0,21,,,,,,
0,7,13018,1,0,2,,7,,,,
0,7,13018,1,0,2,,7,,,,
1,0,13710,1,0,1,1,,,,,
1,0,13710,1,0,1,1,,,,,
0,8,13715,0,0,2,,8,,,,
0,7,13573,1,0,21,,,,,,
0,7,13573,1,0,21,,,,,,
0,7,13572,1,0,2,,7,,,,
0,7,13572,1,0,2,,7,,,,
0,0,13716,0,0,2,,0,,,,
3,0,13349,1,0,1,3,,,,,
3,0,13349,1,0,1,3,,,,,
0,7,13717,0,0,2,,7,,,,
3,0,13718,0,0,1,3,,,,,
8,0,13719,0,0,1,8,,,,,
9,0,13720,0,0,1,9,,,,,
4,0,13689,1,0,1,4,,,,,
4,0,13689,1,0,1,4,,,,,
0,3,13721,0,0,2,,3,,,,
0,1,13722,0,0,2,,1,,,,
1,0,13684,1,0,1,1,,,,,
1,0,13684,1,0,1,1,,,,,
0,4,13420,1,0,21,,,,,,
0,4,13420,1,0,21,,,,,,
0,4,13419,1,0,2,,4,,,,
0,4,13419,1,0,2,,4,,,,
0,6,13723,0,0,2,,6,,,,
0,4,13724,0,0,2,,4,,,,
0,4,13725,0,0,21,,,,,,
0,1,13726,0,0,2,,1,,,,
5,0,13469,1,0,1,5,,,,,
5,0,13469,1,0,1,5,,,,,
0,5,13727,0,0,2,,5,,,,
0,5,13728,0,0,21,,,,,,
0,9,13654,1,0,2,,9,,,,
0,9,13654,1,0,2,,9,,,,
0,2,13480,1,0,2,,2,,,,
0,2,13480,1,0,2,,2,,,,
0,2,13481,1,0,21,,,,,,
0,2,13481,1,0,21,,,,,,
1,0,13729,0,0,1,1,,,,,
0,2,13730,0,0,2,,2,,,,
0,7,13731,0,0,2,,7,,,,
0,7,13732,0,0,21,,,,,,
0,0,13574,1,0,1,0,,,,,
0,0,13574,1,0,1,0,,,,,
0,0,13733,0,0,2,,0,,,,
0,0,13734,0,0,21,,,,,,
0,0,12615,1,0,2,,0,,,,
0,0,12615,1,0,2,,0,,,,
0,4,13735,0,0,2,,4,,,,
0,3,13736,0,0,2,,3,,,,
0,7,13737,0,0,2,,7,,,,
0,7,13738,0,0,21,,,,,,
7,0,13713,1,0,1,7,,,,,
7,0,13713,1,0,1,7,,,,,
0,0,13739,0,0,2,,0,,,,
8,0,13740,0,0,1,8,,,,,
0,0,13642,1,0,1,0,,,,,
0,0,13642,1,0,1,0,,,,,
0,4,13741,0,0,2,,4,,,,
0,8,13742,0,0,2,,8,,,,
6,0,13372,1,0,1,6,,,,,
6,0,13372,1,0,1,6,,,,,
0,9,13614,1,0,2,,9,,,,
0,9,13614,1,0,2,,9,,,,
0,9,13615,1,0,21,,,,,,
0,9,13615,1,0,21,,,,,,
4,0,13702,1,0,1,4,,,,,
4,0,13702,1,0,1,4,,,,,
0,3,13721,1,0,2,,3,,,,
0,3,13721,1,0,2,,3,,,,
3,0,13743,0,0,1,3,,,,,
0,0,13744,0,0,2,,0,,,,
1,0,13645,1,0,1,1,,,,,
1,0,13645,1,0,1,1,,,,,
8,0,13199,1,0,1,8,,,,,
8,0,13199,1,0,1,8,,,,,
0,9,13678,1,0,2,,9,,,,
0,9,13678,1,0,2,,9,,,,
3,0,13745,0,0,1,3,,,,,
0,9,13746,0,0,2,,9,,,,
7,0,13747,0,0,1,7,,,,,
0,2,13177,1,0,2,,2,,,,
0,2,13177,1,0,2,,2,,,,
0,6,13650,1,0,2,,6,,,,
0,6,13650,1,0,2,,6,,,,
0,4,13748,0,0,2,,4,,,,
0,5,13707,1,0,2,,5,,,,
0,5,13707,1,0,2,,5,,,,
0,0,13636,1,0,21,,,,,,
0,0,13636,1,0,21,,,,,,
0,0,13635,1,0,2,,0,,,,
0,0,13635,1,0,2,,0,,,,
0,0,13733,1,0,2,,0,,,,
0,0,13733,1,0,2,,0,,,,
0,0,13734,1,0,21,,,,,,
0,0,13734,1,0,21,,,,,,
3,0,13749,0,0,1,3,,,,,
0,0,13750,0,0,1,0,,,,,
0,7,13738,1,0,21,,,,,,
0,7,13738,1,0,21,,,,,,
0,7,13737,1,0,2,,7,,,,
0,7,13737,1,0,2,,7,,,,
1,0,13751,0,0,1,1,,,,,
4,0,13752,0,0,1,4,,,,,
2,0,13753,0,0,1,2,,,,,
0,7,13576,1,0,21,,,,,,
0,7,13576,1,0,21,,,,,,
0,7,13575,1,0,2,,7,,,,
0,7,13575,1,0,2,,7,,,,
4,0,13754,0,0,1,4,,,,,
9,0,13755,0,0,1,9,,,,,
3,0,13136,1,0,1,3,,,,,
3,0,13136,1,0,1,3,,,,,
0,0,13343,1,0,21,,,,,,
0,0,13343,1,0,21,,,,,,
0,0,13342,1,0,2,,0,,,,
0,0,13342,1,0,2,,0,,,,
0,0,13756,0,0,2,,0,,,,
0,6,13457,1,0,2,,6,,,,
0,6,13457,1,0,2,,6,,,,
0,6,13458,1,0,21,,,,,,
0,6,13458,1,0,21,,,,,,
0,6,13723,1,0,2,,6,,,,
0,6,13723,1,0,2,,6,,,,
7,0,13757,0,0,1,7,,,,,
7,0,13758,0,0,1,7,,,,,
0,9,13355,1,0,2,,9,,,,
0,9,13355,1,0,2,,9,,,,
0,9,13356,1,0,21,,,,,,
0,9,13356,1,0,21,,,,,,
0,1,13624,1,0,2,,1,,,,
0,1,13624,1,0,2,,1,,,,
0,9,13759,0,0,2,,9,,,,
6,0,13402,1,0,1,6,,,,,
6,0,13402,1,0,1,6,,,,,
9,0,13760,0,0,1,9,,,,,
0,4,13735,1,0,2,,4,,,,
0,4,13735,1,0,2,,4,,,,
5,0,13761,0,0,1,5,,,,,
0,9,13762,0,0,2,,9,,,,
0,1,13629,1,0,21,,,,,,
0,1,13629,1,0,21,,,,,,
0,1,13628,1,0,2,,1,,,,
0,1,13628,1,0,2,,1,,,,
4,0,13763,0,0,1,4,,,,,
0,1,13726,1,0,2,,1,,,,
0,1,13726,1,0,2,,1,,,,
0,4,13764,0,0,2,,4,,,,
9,0,12997,1,0,1,9,,,,,
9,0,12997,1,0,1,9,,,,,
1,0,13751,1,0,1,1,,,,,
1,0,13751,1,0,1,1,,,,,
8,0,13686,1,0,1,8,,,,,
8,0,13686,1,0,1,8,,,,,
0,2,13765,0,0,2,,2,,,,
1,0,13610,1,0,1,1,,,,,
1,0,13610,1,0,1,1,,,,,
0,2,13315,1,0,2,,2,,,,
0,2,13315,1,0,2,,2,,,,
4,0,13705,1,0,1,4,,,,,
4,0,13705,1,0,1,4,,,,,
0,2,13766,0,0,2,,2,,,,
0,2,13767,0,0,21,,,,,,
9,0,13768,0,0,1,9,,,,,
3,0,13769,0,0,1,3,,,,,
6,0,13770,0,0,1,6,,,,,
4,0,13754,1,0,1,4,,,,,
4,0,13754,1,0,1,4,,,,,
8,0,13626,1,0,1,8,,,,,
8,0,13626,1,0,1,8,,,,,
8,0,13382,1,0,1,8,,,,,
8,0,13382,1,0,1,8,,,,,
0,8,13771,0,0,2,,8,,,,
0,8,13772,0,0,21,,,,,,
0,8,13400,1,0,2,,8,,,,
0,8,13400,1,0,2,,8,,,,
2,0,13773,0,0,1,2,,,,,
1,0,13774,0,0,1,1,,,,,
0,8,13557,1,0,2,,8,,,,
0,8,13557,1,0,2,,8,,,,
0,5,13775,0,0,2,,5,,,,
0,5,13612,1,0,2,,5,,,,
0,5,13612,1,0,2,,5,,,,
0,7,13588,1,0,2,,7,,,,
0,7,13588,1,0,2,,7,,,,
0,6,13776,0,0,2,,6,,,,
2,0,13777,0,0,1,2,,,,,
1,0,13778,0,0,1,1,,,,,
0,9,13568,1,0,2,,9,,,,
0,9,13568,1,0,2,,9,,,,
4,0,13577,1,0,1,4,,,,,
4,0,13577,1,0,1,4,,,,,
0,2,13779,0,0,2,,2,,,,
0,1,13471,1,0,21,,,,,,
0,1,13471,1,0,21,,,,,,
0,1,13470,1,0,2,,1,,,,
0,1,13470,1,0,2,,1,,,,
0,0,13780,0,0,1,0,,,,,
0,1,13781,0,0,2,,1,,,,
4,0,13782,0,0,1,4,,,,,
0,7,13783,0,0,2,,7,,,,
0,3,13784,0,0,2,,3,,,,
0,3,13785,0,0,21,,,,,,
6,0,13786,0,0,1,6,,,,,
0,1,13787,0,0,2,,1,,,,
0,1,13788,0,0,21,,,,,,
6,0,13789,0,0,1,6,,,,,
1,0,13667,1,0,1,1,,,,,
1,0,13667,1,0,1,1,,,,,
4,0,13347,1,0,1,4,,,,,
4,0,13347,1,0,1,4,,,,,
7,0,13601,1,0,1,7,,,,,
7,0,13601,1,0,1,7,,,,,
0,1,13348,1,0,2,,1,,,,
0,1,13348,1,0,2,,1,,,,
4,0,13790,0,0,1,4,,,,,
2,0,13791,0,0,1,2,,,,,
7,0,13792,0,0,1,7,,,,,
1,0,13659,1,0,1,1,,,,,
1,0,13659,1,0,1,1,,,,,
8,0,13793,0,0,1,8,,,,,
0,9,13794,0,0,2,,9,,,,
1,0,13795,0,0,1,1,,,,,
0,7,13796,0,0,2,,7,,,,
6,0,13437,1,0,1,6,,,,,
6,0,13437,1,0,1,6,,,,,
3,0,13743,1,0,1,3,,,,,
3,0,13743,1,0,1,3,,,,,
9,0,13797,0,0,1,9,,,,,
1,0,13360,1,0,1,1,,,,,
1,0,13360,1,0,1,1,,,,,
0,7,13798,0,0,2,,7,,,,
1,0,13799,0,0,1,1,,,,,
7,0,13321,1,0,1,7,,,,,
7,0,13321,1,0,1,7,,,,,
0,5,13687,1,0,2,,5,,,,
0,5,13687,1,0,2,,5,,,,
0,0,13564,1,0,1,0,,,,,
0,0,13564,1,0,1,0,,,,,
1,0,13430,1,0,1,1,,,,,
1,0,13430,1,0,1,1,,,,,
0,5,13542,1,0,2,,5,,,,
0,5,13542,1,0,2,,5,,,,
0,9,13623,1,0,21,,,,,,
0,9,13623,1,0,21,,,,,,
0,9,13622,1,0,2,,9,,,,
0,9,13622,1,0,2,,9,,,,
9,0,13333,1,0,1,9,,,,,
9,0,13333,1,0,1,9,,,,,
4,0,13800,0,0,1,4,,,,,
0,4,13358,1,0,2,,4,,,,
0,4,13358,1,0,2,,4,,,,
5,0,13378,1,0,1,5,,,,,
5,0,13378,1,0,1,5,,,,,
2,0,13679,1,0,1,2,,,,,
2,0,13679,1,0,1,2,,,,,
0,9,13801,0,0,2,,9,,,,
8,0,13802,0,0,1,8,,,,,
0,5,13727,1,0,2,,5,,,,
0,5,13727,1,0,2,,5,,,,
0,5,13728,1,0,21,,,,,,
0,5,13728,1,0,21,,,,,,
7,0,13803,0,0,1,7,,,,,
1,0,13804,0,0,1,1,,,,,
0,1,13805,0,0,2,,1,,,,
4,0,13806,0,0,1,4,,,,,
3,0,13807,0,0,1,3,,,,,
0,8,13808,0,0,2,,8,,,,
0,3,13736,1,0,2,,3,,,,
0,3,13736,1,0,2,,3,,,,
3,0,13563,1,0,1,3,,,,,
3,0,13563,1,0,1,3,,,,,
4,0,13782,1,0,1,4,,,,,
4,0,13782,1,0,1,4,,,,,
0,0,13756,1,0,2,,0,,,,
0,0,13756,1,0,2,,0,,,,
0,7,13796,1,0,2,,7,,,,
0,7,13796,1,0,2,,7,,,,
3,0,13089,1,0,1,3,,,,,
3,0,13089,1,0,1,3,,,,,
0,6,13809,0,0,2,,6,,,,
9,0,13810,0,0,1,9,,,,,
0,4,13473,1,0,21,,,,,,
0,4,13473,1,0,21,,,,,,
0,4,13472,1,0,2,,4,,,,
0,4,13472,1,0,2,,4,,,,
0,0,13552,1,0,2,,0,,,,
0,0,13552,1,0,2,,0,,,,
2,0,13811,0,0,1,2,,,,,
6,0,13812,0,0,1,6,,,,,
5,0,13813,0,0,1,5,,,,,
2,0,13038,1,0,1,2,,,,,
2,0,13038,1,0,1,2,,,,,
2,0,13814,0,0,1,2,,,,,
0,0,13447,1,0,1,0,,,,,
0,0,13447,1,0,1,0,,,,,
3,0,13461,1,0,1,3,,,,,
3,0,13461,1,0,1,3,,,,,
0,3,13711,1,0,2,,3,,,,
0,3,13711,1,0,2,,3,,,,
1,0,13815,0,0,1,1,,,,,
8,0,12738,1,0,1,8,,,,,
8,0,12738,1,0,1,8,,,,,
0,7,13717,1,0,2,,7,,,,
0,7,13717,1,0,2,,7,,,,
7,0,13792,1,0,1,7,,,,,
7,0,13792,1,0,1,7,,,,,
7,0,13607,1,0,1,7,,,,,
7,0,13607,1,0,1,7,,,,,
0,4,13741,1,0,2,,4,,,,
0,4,13741,1,0,2,,4,,,,
2,0,13816,0,0,1,2,,,,,
0,4,13691,1,0,2,,4,,,,
0,4,13691,1,0,2,,4,,,,
0,6,13672,1,0,2,,6,,,,
0,6,13672,1,0,2,,6,,,,
1,0,13817,0,0,1,1,,,,,
0,3,13818,0,0,2,,3,,,,
0,4,13819,0,0,2,,4,,,,
1,0,13795,1,0,1,1,,,,,
1,0,13795,1,0,1,1,,,,,
4,0,13820,0,0,1,4,,,,,
0,7,13465,1,0,21,,,,,,
0,7,13465,1,0,21,,,,,,
0,7,13464,1,0,2,,7,,,,
0,7,13464,1,0,2,,7,,,,
5,0,13695,1,0,1,5,,,,,
5,0,13695,1,0,1,5,,,,,
0,8,13639,1,0,2,,8,,,,
0,8,13639,1,0,2,,8,,,,
0,2,13730,1,0,2,,2,,,,
0,2,13730,1,0,2,,2,,,,
2,0,13821,0,0,1,2,,,,,
6,0,13822,0,0,1,6,,,,,
2,0,13299,1,0,1,2,,,,,
2,0,13299,1,0,1,2,,,,,
0,5,13775,1,0,2,,5,,,,
0,5,13775,1,0,2,,5,,,,
0,1,13823,0,0,2,,1,,,,
0,9,13824,0,0,2,,9,,,,
5,0,13825,0,0,1,5,,,,,
0,9,13762,1,0,2,,9,,,,
0,9,13762,1,0,2,,9,,,,
0,5,13826,0,0,2,,5,,,,
0,5,13827,0,0,21,,,,,,
2,0,13312,1,0,1,2,,,,,
2,0,13312,1,0,1,2,,,,,
8,0,13793,1,0,1,8,,,,,
8,0,13793,1,0,1,8,,,,,
4,0,13828,0,0,1,4,,,,,
0,5,13681,1,0,21,,,,,,
0,5,13681,1,0,21,,,,,,
0,5,13680,1,0,2,,5,,,,
0,5,13680,1,0,2,,5,,,,
1,0,13729,1,0,1,1,,,,,
1,0,13729,1,0,1,1,,,,,
0,7,13783,1,0,2,,7,,,,
0,7,13783,1,0,2,,7,,,,
0,0,13829,0,0,2,,0,,,,
0,0,13830,0,0,21,,,,,,
3,0,13831,0,0,1,3,,,,,
0,1,13832,0,0,2,,1,,,,
0,9,13759,1,0,2,,9,,,,
0,9,13759,1,0,2,,9,,,,
6,0,13833,0,0,1,6,,,,,
0,2,13834,0,0,2,,2,,,,
0,2,13835,0,0,21,,,,,,
0,7,13836,0,0,2,,7,,,,
0,0,13596,1,0,1,0,,,,,
0,0,13596,1,0,1,0,,,,,
5,0,13813,1,0,1,5,,,,,
5,0,13813,1,0,1,5,,,,,
0,2,13589,1,0,2,,2,,,,
0,2,13589,1,0,2,,2,,,,
0,1,13103,1,0,2,,1,,,,
0,1,13103,1,0,2,,1,,,,
0,4,13725,1,0,21,,,,,,
0,4,13725,1,0,21,,,,,,
0,4,13724,1,0,2,,4,,,,
0,4,13724,1,0,2,,4,,,,
0,4,13837,0,0,2,,4,,,,
0,4,13838,0,0,21,,,,,,
4,0,13820,1,0,1,4,,,,,
4,0,13820,1,0,1,4,,,,,
8,0,13704,1,0,1,8,,,,,
8,0,13704,1,0,1,8,,,,,
0,0,13632,1,0,21,,,,,,
0,0,13632,1,0,21,,,,,,
0,0,13631,1,0,2,,0,,,,
0,0,13631,1,0,2,,0,,,,
1,0,13839,0,0,1,1,,,,,
0,8,13808,1,0,2,,8,,,,
0,8,13808,1,0,2,,8,,,,
0,0,13640,1,0,2,,0,,,,
0,0,13640,1,0,2,,0,,,,
0,0,13641,1,0,21,,,,,,
0,0,13641,1,0,21,,,,,,
0,1,13823,1,0,2,,1,,,,
0,1,13823,1,0,2,,1,,,,
0,6,13840,0,0,2,,6,,,,
0,6,13841,0,0,21,,,,,,
0,6,13448,1,0,2,,6,,,,
0,6,13448,1,0,2,,6,,,,
0,5,13842,0,0,2,,5,,,,
0,0,13843,0,0,2,,0,,,,
0,3,13844,0,0,2,,3,,,,
0,6,13148,1,0,2,,6,,,,
0,6,13148,1,0,2,,6,,,,
0,7,13845,0,0,2,,7,,,,
3,0,13846,0,0,1,3,,,,,
5,0,13847,0,0,1,5,,,,,
0,0,12956,1,0,2,,0,,,,
0,0,12956,1,0,2,,0,,,,
0,9,13848,0,0,2,,9,,,,
5,0,13578,1,0,1,5,,,,,
5,0,13578,1,0,1,5,,,,,
3,0,13807,1,0,1,3,,,,,
3,0,13807,1,0,1,3,,,,,
1,0,13849,0,0,1,1,,,,,
2,0,13850,0,0,1,2,,,,,
0,2,13779,1,0,2,,2,,,,
0,2,13779,1,0,2,,2,,,,
2,0,13851,0,0,1,2,,,,,
5,0,13852,0,0,1,5,,,,,
0,3,13853,0,0,2,,3,,,,
7,0,13854,0,0,1,7,,,,,
0,3,13853,1,0,2,,3,,,,
0,3,13853,1,0,2,,3,,,,
0,2,13855,0,0,2,,2,,,,
0,9,13068,1,0,2,,9,,,,
0,9,13068,1,0,2,,9,,,,
9,0,13856,0,0,1,9,,,,,
3,0,13857,0,0,1,3,,,,,
6,0,13858,0,0,1,6,,,,,
7,0,13747,1,0,1,7,,,,,
7,0,13747,1,0,1,7,,,,,
0,6,13694,1,0,2,,6,,,,
0,6,13694,1,0,2,,6,,,,
6,0,13708,1,0,1,6,,,,,
6,0,13708,1,0,1,6,,,,,
9,0,13797,1,0,1,9,,,,,
9,0,13797,1,0,1,9,,,,,
5,0,13859,0,0,1,5,,,,,
9,0,13720,1,0,1,9,,,,,
9,0,13720,1,0,1,9,,,,,
6,0,13860,0,0,1,6,,,,,
0,0,13861,0,0,1,0,,,,,
0,4,13496,1,0,2,,4,,,,
0,4,13496,1,0,2,,4,,,,
0,4,13497,1,0,21,,,,,,
0,4,13497,1,0,21,,,,,,
0,0,13862,0,0,1,0,,,,,
2,0,13863,0,0,1,2,,,,,
0,3,13864,0,0,2,,3,,,,
0,8,13865,0,0,2,,8,,,,
0,7,13866,0,0,2,,7,,,,
0,7,13867,0,0,21,,,,,,
0,0,13868,0,0,1,0,,,,,
0,7,13845,1,0,2,,7,,,,
0,7,13845,1,0,2,,7,,,,
6,0,13858,1,0,1,6,,,,,
6,0,13858,1,0,1,6,,,,,
8,0,13869,0,0,1,8,,,,,
3,0,13870,0,0,1,3,,,,,
1,0,13871,0,0,1,1,,,,,
0,6,13872,0,0,2,,6,,,,
6,0,13770,1,0,1,6,,,,,
6,0,13770,1,0,1,6,,,,,
3,0,13873,0,0,1,3,,,,,
3,0,13874,0,0,1,3,,,,,
2,0,13875,0,0,1,2,,,,,
0,5,13876,0,0,2,,5,,,,
0,7,13877,0,0,2,,7,,,,
0,7,13878,0,0,21,,,,,,
8,0,13879,0,0,1,8,,,,,
5,0,13880,0,0,1,5,,,,,
3,0,13881,0,0,1,3,,,,,
0,1,13882,0,0,2,,1,,,,
2,0,13863,1,0,1,2,,,,,
2,0,13863,1,0,1,2,,,,,
0,1,13883,0,0,2,,1,,,,
0,1,13884,0,0,21,,,,,,
0,0,13739,1,0,2,,0,,,,
0,0,13739,1,0,2,,0,,,,
7,0,13885,0,0,1,7,,,,,
1,0,13871,1,0,1,1,,,,,
1,0,13871,1,0,1,1,,,,,
5,0,13825,1,0,1,5,,,,,
5,0,13825,1,0,1,5,,,,,
0,2,13886,0,0,2,,2,,,,
9,0,13560,1,0,1,9,,,,,
9,0,13560,1,0,1,9,,,,,
6,0,13789,1,0,1,6,,,,,
6,0,13789,1,0,1,6,,,,,
0,6,13887,0,0,2,,6,,,,
0,6,13888,0,0,21,,,,,,
0,0,13889,0,0,1,0,,,,,
8,0,13890,0,0,1,8,,,,,
0,4,13748,1,0,2,,4,,,,
0,4,13748,1,0,2,,4,,,,
6,0,13535,1,0,1,6,,,,,
6,0,13535,1,0,1,6,,,,,
6,0,13891,0,0,1,6,,,,,
0,9,13848,1,0,2,,9,,,,
0,9,13848,1,0,2,,9,,,,
0,7,13892,0,0,2,,7,,,,
0,5,13893,0,0,2,,5,,,,
0,5,13894,0,0,21,,,,,,
0,5,13895,0,0,2,,5,,,,
0,5,12913,1,0,2,,5,,,,
0,5,12913,1,0,2,,5,,,,
6,0,13891,1,0,1,6,,,,,
6,0,13891,1,0,1,6,,,,,
0,4,13837,1,0,2,,4,,,,
0,4,13837,1,0,2,,4,,,,
0,4,13838,1,0,21,,,,,,
0,4,13838,1,0,21,,,,,,
0,0,13868,1,0,1,0,,,,,
0,0,13868,1,0,1,0,,,,,
0,0,13262,1,0,1,0,,,,,
0,0,13262,1,0,1,0,,,,,
2,0,13896,0,0,1,2,,,,,
5,0,13859,1,0,1,5,,,,,
5,0,13859,1,0,1,5,,,,,
3,0,13530,1,0,1,3,,,,,
3,0,13530,1,0,1,3,,,,,
0,7,13867,1,0,21,,,,,,
0,7,13867,1,0,21,,,,,,
0,7,13866,1,0,2,,7,,,,
0,7,13866,1,0,2,,7,,,,
0,3,13844,1,0,2,,3,,,,
0,3,13844,1,0,2,,3,,,,
4,0,13763,1,0,1,4,,,,,
4,0,13763,1,0,1,4,,,,,
9,0,13499,1,0,1,9,,,,,
9,0,13499,1,0,1,9,,,,,
1,0,13897,0,0,1,1,,,,,
2,0,13753,1,0,1,2,,,,,
2,0,13753,1,0,1,2,,,,,
3,0,13452,1,0,1,3,,,,,
3,0,13452,1,0,1,3,,,,,
0,1,13882,1,0,2,,1,,,,
0,1,13882,1,0,2,,1,,,,
0,0,13618,1,0,1,0,,,,,
0,0,13618,1,0,1,0,,,,,
0,7,13898,0,0,2,,7,,,,
0,7,13899,0,0,21,,,,,,
0,7,13900,0,0,2,,7,,,,
0,7,13901,0,0,21,,,,,,
0,0,13396,1,0,21,,,,,,
0,0,13396,1,0,21,,,,,,
0,0,13395,1,0,2,,0,,,,
0,0,13395,1,0,2,,0,,,,
8,0,13902,0,0,1,8,,,,,
3,0,13745,1,0,1,3,,,,,
3,0,13745,1,0,1,3,,,,,
0,8,13903,0,0,2,,8,,,,
0,1,13413,1,0,2,,1,,,,
0,1,13413,1,0,2,,1,,,,
0,3,13544,1,0,2,,3,,,,
0,3,13544,1,0,2,,3,,,,
1,0,13904,0,0,1,1,,,,,
2,0,13896,1,0,1,2,,,,,
2,0,13896,1,0,1,2,,,,,
1,0,13799,1,0,1,1,,,,,
1,0,13799,1,0,1,1,,,,,
9,0,13905,0,0,1,9,,,,,
3,0,13718,1,0,1,3,,,,,
3,0,13718,1,0,1,3,,,,,
0,6,13906,0,0,2,,6,,,,
0,6,13907,0,0,21,,,,,,
1,0,13908,0,0,1,1,,,,,
5,0,13909,0,0,1,5,,,,,
8,0,13910,0,0,1,8,,,,,
0,0,13861,1,0,1,0,,,,,
0,0,13861,1,0,1,0,,,,,
0,9,13647,1,0,21,,,,,,
0,9,13647,1,0,21,,,,,,
0,9,13646,1,0,2,,9,,,,
0,9,13646,1,0,2,,9,,,,
4,0,13806,1,0,1,4,,,,,
4,0,13806,1,0,1,4,,,,,
8,0,13911,0,0,1,8,,,,,
0,4,13764,1,0,2,,4,,,,
0,4,13764,1,0,2,,4,,,,
1,0,13677,1,0,1,1,,,,,
1,0,13677,1,0,1,1,,,,,
7,0,13854,1,0,1,7,,,,,
7,0,13854,1,0,1,7,,,,,
9,0,13755,1,0,1,9,,,,,
9,0,13755,1,0,1,9,,,,,
0,1,13805,1,0,2,,1,,,,
0,1,13805,1,0,2,,1,,,,
8,0,13740,1,0,1,8,,,,,
8,0,13740,1,0,1,8,,,,,
9,0,13912,0,0,1,9,,,,,
0,5,13913,0,0,2,,5,,,,
0,8,13914,0,0,2,,8,,,,
0,2,13915,0,0,2,,2,,,,
0,8,13450,1,0,2,,8,,,,
0,8,13450,1,0,2,,8,,,,
0,8,13451,1,0,21,,,,,,
0,8,13451,1,0,21,,,,,,
6,0,13916,0,0,1,6,,,,,
0,5,13895,1,0,2,,5,,,,
0,5,13895,1,0,2,,5,,,,
0,5,13876,1,0,2,,5,,,,
0,5,13876,1,0,2,,5,,,,
4,0,13917,0,0,1,4,,,,,
2,0,13918,0,0,1,2,,,,,
0,1,13788,1,0,21,,,,,,
0,1,13788,1,0,21,,,,,,
0,1,13787,1,0,2,,1,,,,
0,1,13787,1,0,2,,1,,,,
2,0,13611,1,0,1,2,,,,,
2,0,13611,1,0,1,2,,,,,
0,1,13534,1,0,2,,1,,,,
0,1,13534,1,0,2,,1,,,,
1,0,13919,0,0,1,1,,,,,
9,0,13920,0,0,1,9,,,,,
8,0,13911,1,0,1,8,,,,,
8,0,13911,1,0,1,8,,,,,
0,3,13864,1,0,2,,3,,,,
0,3,13864,1,0,2,,3,,,,
0,1,13921,0,0,2,,1,,,,
0,8,13922,0,0,2,,8,,,,
0,9,13259,1,0,2,,9,,,,
0,9,13259,1,0,2,,9,,,,
2,0,13814,1,0,1,2,,,,,
2,0,13814,1,0,1,2,,,,,
0,9,13923,0,0,2,,9,,,,
8,0,13910,1,0,1,8,,,,,
8,0,13910,1,0,1,8,,,,,
8,0,13902,1,0,1,8,,,,,
8,0,13902,1,0,1,8,,,,,
8,0,13924,0,0,1,8,,,,,
0,8,13925,0,0,2,,8,,,,
0,8,13926,0,0,21,,,,,,
2,0,13773,1,0,1,2,,,,,
2,0,13773,1,0,1,2,,,,,
8,0,13927,0,0,1,8,,,,,
0,1,13921,1,0,2,,1,,,,
0,1,13921,1,0,2,,1,,,,
0,9,13794,1,0,2,,9,,,,
0,9,13794,1,0,2,,9,,,,
2,0,13344,1,0,1,2,,,,,
2,0,13344,1,0,1,2,,,,,
0,7,13928,0,0,2,,7,,,,
0,8,13383,1,0,2,,8,,,,
0,8,13383,1,0,2,,8,,,,
0,8,13384,1,0,21,,,,,,
0,8,13384,1,0,21,,,,,,
